epoch,phi
152,14.137783544589631
153,17.438769016425937
154,13.666078775325744
155,15.05567474113807
156,15.77116247318407
157,14.542374529146954
158,15.60906843997099
159,16.313705519714432
160,15.823518382890953
161,19.502883199810015
162,18.099423442326767
163,18.10958255755842
164,16.319951166880053
165,14.189080115094654
166,18.797810619044043
167,18.034416485417793
168,13.734600836749024
169,13.250375799037691
170,13.498423301422832
171,11.153277905442877
172,6.272935215036391
173,18.453568897508383
174,9.85954009756285
175,8.516542153489723
176,10.819890788914677
177,16.174038617336834
178,16.505855168557417
179,13.466878323346755
180,10.767602881108324
181,12.22761453107811
182,10.727393632945848
183,14.814469823645098
184,14.33796969174471
185,12.723646974214503
186,14.544276189493026
187,6.594463783187351
188,14.629096366923918
189,16.534496831225553
190,15.807859382042508
191,7.695174181200919
192,14.867098012006494
193,6.96384777963187
194,16.646910728848027
195,14.940047828217644
196,9.30024698169403
197,8.699551289749877
198,17.357988191725354
199,10.846225752958773
200,10.193821469374683
201,10.577532202495547
202,8.990316770417891
203,9.089210897638111
204,10.792506014935107
205,14.7694798543859
206,7.645190497845782
207,7.844233537851345
208,10.534753134442916
209,13.89178233096355
210,9.086417549623206
211,10.22660326621292
212,10.290790812790057
213,11.006516307330948
214,10.07599618717719
215,11.172484364900733
216,9.240348640209909
217,9.957689999093354
218,9.557477386680908
219,10.46349974161609
220,10.383850320326353
221,10.899566080928977
222,10.75831924536405
223,9.21156135522456
224,7.459432357647643
225,8.518801798763754
226,8.35197810440382
227,7.652730158302475
228,10.149839582007665
229,8.726416435998317
230,8.381949719236346
231,8.833899321930971
232,8.952924120225582
233,8.174104883629788
234,7.9865678474469135
235,9.689044371047032
236,8.953280751974688
237,8.436011499082063
238,10.037429314200267
239,8.327071509422318
240,10.705024466713688
241,8.365244163691159
242,9.922381673393247
243,9.8994006271962
244,8.889444590401801
245,12.272449311157793
246,10.939164321704808
247,10.09212416053525
248,7.6307852952491615
249,10.052705024512044
250,8.881165002527695
251,11.60239451437252
252,8.43720039029499
253,10.399615261715596
254,9.128901269606452
255,10.408592111392217
256,8.80833186767481
257,9.497410961041403
258,9.187179084456233
259,11.574125413905627
260,9.349037656125965
261,10.740050966555842
262,11.23644825348348
263,9.762916739861872
264,10.57412835732427
265,11.486306234815167
266,9.607431611867689
267,9.961077689320355
268,8.846457193846888
269,8.5665991886207
270,9.107716499663347
271,9.557611095272875
272,9.625543640777963
273,8.222416146892378
274,9.781819607599296
275,10.274959132350801
276,9.068724139281827
277,9.195444058967922
278,8.828724095663496
279,8.791421947463718
280,10.075204008601723
281,9.899260023095785
282,9.39743724381794
283,10.387254088823347
284,9.881680619359734
285,9.570175848763974
286,8.43517476797836
287,10.194716851644877
288,10.20809121595908
289,10.64927579492771
290,10.888864324703974
291,8.549826207989959
292,9.301236105836978
293,9.845806166157942
294,11.22346826843269
295,10.465589325842366
296,10.765561123656916
297,9.828527169434366
298,9.922171854059442
299,10.066797648416753
300,9.634235432130055
